State,Crop,District,Year,Season,Area,Production,Yield,SO2,NO2,RSPM,SPM
Chhattisgarh,Arhar/Tur,Bilaspur,2013,Kharif,2308.0,1474,0.64,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Bajra,Bilaspur,2013,Kharif,14.0,7,0.5,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Barley,Bilaspur,2013,Rabi,3.0,2,0.67,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Coriander,Bilaspur,2013,Whole Year,243.0,66,0.27,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Dry chillies,Bilaspur,2013,Whole Year,405.0,369,0.91,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Garlic,Bilaspur,2013,Whole Year,56.0,196,3.5,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Ginger,Bilaspur,2013,Whole Year,59.0,77,1.31,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Gram,Bilaspur,2013,Rabi,2578.0,3059,1.19,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Groundnut,Bilaspur,2013,Kharif,1007.0,1284,1.28,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Horse-gram,Bilaspur,2013,Kharif,744.0,250,0.34,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Jowar,Bilaspur,2013,Kharif,356.0,250,0.7,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Jute,Bilaspur,2013,Kharif,78.0,0,0.0,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Khesari,Bilaspur,2013,Rabi,33253.0,21528,0.65,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Linseed,Bilaspur,2013,Rabi,1746.0,745,0.43,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Maize,Bilaspur,2013,Kharif,3013.0,5357,1.78,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Masoor,Bilaspur,2013,Rabi,380.0,123,0.32,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Moong(Green Gram),Bilaspur,2013,Kharif,81.0,21,0.26,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Moong(Green Gram),Bilaspur,2013,Rabi,31.0,7,0.23,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Niger seed,Bilaspur,2013,Kharif,328.0,90,0.27,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Onion,Bilaspur,2013,Whole Year,257.0,1024,3.98,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Other  Rabi pulses,Bilaspur,2013,Rabi,296.0,43,0.15,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Other Kharif pulses,Bilaspur,2013,Kharif,257.0,93,0.36,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Other Kharif pulses,Bilaspur,2013,Rabi,730.0,273,0.37,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Potato,Bilaspur,2013,Kharif,14.0,99,7.07,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Potato,Bilaspur,2013,Rabi,340.0,2479,7.29,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Jute,Bilaspur,2013,Rabi,1804.0,793,0.44,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Rice,Bilaspur,2013,Kharif,219766.0,436557,1.99,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Safflower,Bilaspur,2013,Rabi,22.0,8,0.36,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Sannhamp,Bilaspur,2013,Whole Year,150.0,51,0.34,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Sesamum,Bilaspur,2013,Kharif,648.0,183,0.28,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Small millets,Bilaspur,2013,Kharif,1969.0,630,0.32,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Soyabean,Bilaspur,2013,Kharif,205.0,311,1.52,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Sugarcane,Bilaspur,2013,Whole Year,6.0,19,3.17,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Sunflower,Bilaspur,2013,Kharif,12.0,5,0.42,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Sweet potato,Bilaspur,2013,Whole Year,181.0,1177,6.5,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Urad,Bilaspur,2013,Kharif,1542.0,387,0.25,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Urad,Bilaspur,2013,Rabi,92.0,22,0.24,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Wheat,Bilaspur,2013,Rabi,8231.0,12401,1.51,5.291666666666667,21.473958333333332,119.71875,389.20137299771164
Chhattisgarh,Arhar/Tur,Bilaspur,2014,Kharif,2188.0,1406,0.64,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Bajra,Bilaspur,2014,Whole Year,14.0,5,0.36,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Barley,Bilaspur,2014,Rabi,3.0,3,1.0,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Coriander,Bilaspur,2014,Whole Year,236.0,66,0.28,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Dry chillies,Bilaspur,2014,Whole Year,365.0,242,0.66,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Garlic,Bilaspur,2014,Whole Year,56.0,196,3.5,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Ginger,Bilaspur,2014,Whole Year,59.0,63,1.07,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Gram,Bilaspur,2014,Rabi,2589.0,2163,0.84,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Groundnut,Bilaspur,2014,Kharif,1012.0,1306,1.29,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Horse-gram,Bilaspur,2014,Kharif,739.0,261,0.35,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Jowar,Bilaspur,2014,Whole Year,350.0,219,0.63,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Jute,Bilaspur,2014,Kharif,74.0,0,0.0,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Khesari,Bilaspur,2014,Rabi,32992.0,24106,0.73,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Linseed,Bilaspur,2014,Rabi,1706.0,687,0.4,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Maize,Bilaspur,2014,Kharif,3016.0,5654,1.87,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Masoor,Bilaspur,2014,Rabi,376.0,126,0.34,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Moong(Green Gram),Bilaspur,2014,Kharif,72.0,18,0.25,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Moong(Green Gram),Bilaspur,2014,Rabi,31.0,7,0.23,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Niger seed,Bilaspur,2014,Kharif,320.0,0,0.0,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Onion,Bilaspur,2014,Whole Year,257.0,2063,8.03,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Other  Rabi pulses,Bilaspur,2014,Rabi,285.0,332,1.16,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Other Kharif pulses,Bilaspur,2014,Kharif,211.0,70,0.33,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Other Kharif pulses,Bilaspur,2014,Rabi,761.0,298,0.39,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Potato,Bilaspur,2014,Kharif,14.0,62,4.43,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Potato,Bilaspur,2014,Rabi,344.0,1890,5.49,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Jute,Bilaspur,2014,Rabi,1744.0,912,0.52,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Rice,Bilaspur,2014,Kharif,222487.0,459300,2.06,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Safflower,Bilaspur,2014,Rabi,23.0,49,2.13,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Sannhamp,Bilaspur,2014,Kharif,148.0,56,0.38,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Sesamum,Bilaspur,2014,Kharif,726.0,193,0.27,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Small millets,Bilaspur,2014,Kharif,1957.0,654,0.33,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Soyabean,Bilaspur,2014,Kharif,192.0,239,1.24,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Sugarcane,Bilaspur,2014,Whole Year,17.0,52,3.06,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Sunflower,Bilaspur,2014,Kharif,12.0,0,0.0,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Sweet potato,Bilaspur,2014,Whole Year,178.0,1157,6.5,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Urad,Bilaspur,2014,Kharif,1527.0,376,0.25,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Urad,Bilaspur,2014,Rabi,87.0,21,0.24,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Wheat,Bilaspur,2014,Rabi,8261.0,11953,1.45,5.222222222222222,21.238095238095237,101.31746031746032,368.94965675057216
Chhattisgarh,Arhar/Tur,Bilaspur,2015,Kharif,2236.0,1428,0.64,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Bajra,Bilaspur,2015,Kharif,15.0,6,0.4,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Barley,Bilaspur,2015,Rabi,1.0,1,1.0,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Coriander,Bilaspur,2015,Whole Year,11.0,3,0.27,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Dry chillies,Bilaspur,2015,Whole Year,558.0,267,0.48,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Ginger,Bilaspur,2015,Whole Year,61.0,77,1.26,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Gram,Bilaspur,2015,Rabi,2992.0,3314,1.11,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Groundnut,Bilaspur,2015,Kharif,1003.0,1295,1.29,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Horse-gram,Bilaspur,2015,Kharif,681.0,240,0.35,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Jowar,Bilaspur,2015,Whole Year,370.0,287,0.78,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Khesari,Bilaspur,2015,Rabi,28122.0,34747,1.24,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Linseed,Bilaspur,2015,Rabi,1765.0,683,0.39,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Maize,Bilaspur,2015,Kharif,3152.0,5738,1.82,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Masoor,Bilaspur,2015,Rabi,408.0,137,0.34,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Moong(Green Gram),Bilaspur,2015,Kharif,69.0,18,0.26,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Moong(Green Gram),Bilaspur,2015,Rabi,12.0,3,0.25,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Niger seed,Bilaspur,2015,Kharif,322.0,86,0.27,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Onion,Bilaspur,2015,Whole Year,255.0,2799,10.98,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Other  Rabi pulses,Bilaspur,2015,Rabi,318.0,43,0.14,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Other Kharif pulses,Bilaspur,2015,Kharif,367.0,124,0.34,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Other Kharif pulses,Bilaspur,2015,Rabi,659.0,258,0.39,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Potato,Bilaspur,2015,Kharif,2.0,14,7.0,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Potato,Bilaspur,2015,Rabi,266.0,1733,6.52,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Jute,Bilaspur,2015,Rabi,1803.0,818,0.45,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Rice,Bilaspur,2015,Kharif,227579.0,456491,2.01,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Sannhamp,Bilaspur,2015,Kharif,103.0,39,0.38,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Sesamum,Bilaspur,2015,Kharif,683.0,304,0.45,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Small millets,Bilaspur,2015,Kharif,1980.0,734,0.37,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Soyabean,Bilaspur,2015,Kharif,183.0,158,0.86,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Sugarcane,Bilaspur,2015,Whole Year,17.0,57,3.35,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Sunflower,Bilaspur,2015,Kharif,13.0,6,0.46,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Sweet potato,Bilaspur,2015,Whole Year,141.0,917,6.5,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Urad,Bilaspur,2015,Kharif,1545.0,400,0.26,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Urad,Bilaspur,2015,Rabi,81.0,21,0.26,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Wheat,Bilaspur,2015,Rabi,7693.0,12317,1.6,6.074074074074074,21.691358024691358,99.44444444444444,344.8764302059496
Chhattisgarh,Arhar/Tur,Durg,2005,Kharif,4973.0,2299,0.46,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Banana,Durg,2005,Whole Year,7.0,230,32.86,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Barley,Durg,2005,Rabi,3.0,3,1.0,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Castor seed,Durg,2005,Kharif,42.0,21,0.5,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Coriander,Durg,2005,Whole Year,1386.0,279,0.2,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Cotton(lint),Durg,2005,Kharif,396.0,609,1.54,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Dry chillies,Durg,2005,Whole Year,205.0,138,0.67,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Ginger,Durg,2005,Whole Year,49.0,57,1.16,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Gram,Durg,2005,Rabi,89615.0,45989,0.51,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Groundnut,Durg,2005,Kharif,520.0,823,1.58,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Horse-gram,Durg,2005,Kharif,669.0,221,0.33,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Jowar,Durg,2005,Kharif,44.0,16,0.36,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Khesari,Durg,2005,Rabi,151434.0,42394,0.28,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Linseed,Durg,2005,Rabi,18433.0,3098,0.17,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Maize,Durg,2005,Kharif,219.0,267,1.22,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Masoor,Durg,2005,Rabi,7899.0,1736,0.22,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Masoor,Durg,2005,Kharif,19.0,34,1.79,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Moong(Green Gram),Durg,2005,Kharif,200.0,51,0.26,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Moong(Green Gram),Durg,2005,Rabi,293.0,70,0.24,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Onion,Durg,2005,Whole Year,148.0,695,4.7,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Other Kharif pulses,Durg,2005,Kharif,3.0,1,0.33,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Jute,Durg,2005,Rabi,1036.0,241,0.23,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Potato,Durg,2005,Whole Year,25.0,142,5.68,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Ragi,Durg,2005,Kharif,20.0,5,0.25,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Jute,Durg,2005,Rabi,1496.0,498,0.33,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Rice,Durg,2005,Kharif,449635.0,633535,1.41,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Safflower,Durg,2005,Rabi,311.0,65,0.21,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Sannhamp,Durg,2005,Whole Year,24.0,8,0.33,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Sesamum,Durg,2005,Kharif,783.0,211,0.27,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Small millets,Durg,2005,Kharif,12540.0,2341,0.19,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Soyabean,Durg,2005,Kharif,11734.0,10056,0.86,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Sugarcane,Durg,2005,Whole Year,844.0,1519,1.8,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Sunflower,Durg,2005,Kharif,807.0,478,0.59,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Sweet potato,Durg,2005,Whole Year,29.0,185,6.38,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Turmeric,Durg,2005,Whole Year,2.0,2,1.0,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Urad,Durg,2005,Kharif,2588.0,733,0.28,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Urad,Durg,2005,Rabi,2006.0,370,0.18,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Wheat,Durg,2005,Rabi,19156.0,11590,0.61,24.25703517587941,25.593969849246243,133.8391959798995,224.1859296482412
Chhattisgarh,Arhar/Tur,Durg,2006,Kharif,4670.0,2104,0.45,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Banana,Durg,2006,Whole Year,170.0,6079,35.76,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Barley,Durg,2006,Rabi,3.0,3,1.0,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Castor seed,Durg,2006,Kharif,39.0,14,0.36,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Coriander,Durg,2006,Whole Year,1184.0,331,0.28,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Cotton(lint),Durg,2006,Kharif,192.0,295,1.54,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Dry chillies,Durg,2006,Whole Year,175.0,56,0.32,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Garlic,Durg,2006,Whole Year,8.0,25,3.13,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Ginger,Durg,2006,Whole Year,27.0,31,1.15,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Gram,Durg,2006,Rabi,93241.0,76308,0.82,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Groundnut,Durg,2006,Kharif,574.0,880,1.53,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Horse-gram,Durg,2006,Kharif,689.0,232,0.34,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Horse-gram,Durg,2006,Rabi,155.0,47,0.3,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Jowar,Durg,2006,Kharif,67.0,50,0.75,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Khesari,Durg,2006,Rabi,150476.0,68474,0.46,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Linseed,Durg,2006,Rabi,17683.0,4052,0.23,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Maize,Durg,2006,Kharif,276.0,249,0.9,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Masoor,Durg,2006,Rabi,7493.0,3239,0.43,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Masoor,Durg,2006,Kharif,68.0,148,2.18,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Moong(Green Gram),Durg,2006,Kharif,285.0,62,0.22,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Moong(Green Gram),Durg,2006,Rabi,320.0,87,0.27,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Niger seed,Durg,2006,Kharif,1.0,0,0.0,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Onion,Durg,2006,Whole Year,155.0,651,4.2,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Other Kharif pulses,Durg,2006,Kharif,4.0,1,0.25,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Jute,Durg,2006,Rabi,1303.0,433,0.33,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Potato,Durg,2006,Whole Year,49.0,321,6.55,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Jute,Durg,2006,Rabi,2156.0,650,0.3,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Rice,Durg,2006,Kharif,453535.0,746241,1.65,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Safflower,Durg,2006,Rabi,258.0,65,0.25,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Sannhamp,Durg,2006,Whole Year,30.0,11,0.37,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Sesamum,Durg,2006,Kharif,1720.0,509,0.3,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Small millets,Durg,2006,Kharif,7505.0,1283,0.17,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Soyabean,Durg,2006,Kharif,18015.0,14889,0.83,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Sugarcane,Durg,2006,Whole Year,862.0,1575,1.83,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Sunflower,Durg,2006,Kharif,794.0,486,0.61,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Sweet potato,Durg,2006,Whole Year,23.0,140,6.09,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Urad,Durg,2006,Kharif,2637.0,721,0.27,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Urad,Durg,2006,Rabi,1500.0,344,0.23,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Wheat,Durg,2006,Rabi,19090.0,14396,0.75,20.482186234817814,25.129149797570857,123.89068825910931,206.8906882591093
Chhattisgarh,Arhar/Tur,Durg,2007,Kharif,6917.0,2855,0.41,17.067697594501716,23.90189003436428,112.71821305841924,199.54982817869416
Chhattisgarh,Banana,Durg,2007,Whole Year,35.0,1135,32.43,17.067697594501716,23.90189003436428,112.71821305841924,199.54982817869416
Chhattisgarh,Barley,Durg,2007,Rabi,59.0,30,0.51,17.067697594501716,23.90189003436428,112.71821305841924,199.54982817869416
Chhattisgarh,Castor seed,Durg,2007,Kharif,8.0,3,0.38,17.067697594501716,23.90189003436428,112.71821305841924,199.54982817869416
Chhattisgarh,Coriander,Durg,2007,Whole Year,936.0,253,0.27,17.067697594501716,23.90189003436428,112.71821305841924,199.54982817869416
Chhattisgarh,Cotton(lint),Durg,2007,Kharif,59.0,87,1.47,17.067697594501716,23.90189003436428,112.71821305841924,199.54982817869416
Chhattisgarh,Dry chillies,Durg,2007,Whole Year,142.0,66,0.46,17.067697594501716,23.90189003436428,112.71821305841924,199.54982817869416
Chhattisgarh,Ginger,Durg,2007,Whole Year,31.0,45,1.45,17.067697594501716,23.90189003436428,112.71821305841924,199.54982817869416
Chhattisgarh,Gram,Durg,2007,Rabi,91698.0,86582,0.94,17.067697594501716,23.90189003436428,112.71821305841924,199.54982817869416
